cycle_id,ADG,start_date,end_date,start_weight,end_weight,duration_days
7998.0,0.44,2021-03-09,2021-04-25,2.68,23.36,47
7999.0,0.45680851063829786,2021-03-09,2021-04-25,2.41,23.88,47
8000.0,0.435531914893617,2021-03-09,2021-04-25,2.23,22.7,47
8004.0,0.38645833333333335,2021-03-08,2021-04-25,3.07,21.62,48
8005.0,0.4077142857142857,2021-03-08,2021-04-12,2.98,17.25,35
8006.0,0.37916666666666665,2021-03-08,2021-04-25,3.48,21.68,48
8007.0,0.4347916666666667,2021-03-08,2021-04-25,3.52,24.39,48
8008.0,0.31645833333333334,2021-03-08,2021-04-25,3.79,18.98,48
8010.0,0.4647916666666667,2021-03-08,2021-04-25,3.11,25.42,48
8011.0,0.47750000000000004,2021-03-08,2021-04-25,3.68,26.6,48
8012.0,0.430625,2021-03-08,2021-04-25,2.71,23.38,48
8013.0,0.5,2021-03-08,2021-04-25,3.05,27.05,48
8014.0,0.46617021276595744,2021-03-09,2021-04-25,3.14,25.05,47
8092.0,0.15,2021-03-13,2021-03-19,2.7,3.6,6
8259.0,0.12283333333333335,2021-04-05,2021-06-04,3.02,10.39,60
8265.0,0.09466666666666666,2021-04-04,2021-06-03,2.25,7.93,60
8266.0,0.15816666666666668,2021-04-01,2021-05-31,4.02,13.51,60
8292.0,0.38181818181818183,2021-03-16,2021-03-27,2.8,7.0,11
8293.0,0.29090909090909095,2021-03-16,2021-03-27,2.2,5.4,11
8475.0,0.10777777777777775,2021-04-04,2021-04-13,5.7,6.67,9
8578.0,0.265,2021-04-17,2021-04-27,3.6,6.25,10
8716.0,0.11999999999999998,2021-04-29,2021-05-06,3.7,4.54,7
8985.0,0.4274311926605504,2021-08-05,2021-11-22,0.95,47.54,109
8988.0,,2021-05-03,2021-05-03,3.7,3.7,0
9057.0,,2021-04-29,2021-04-29,3.7,3.7,0
9058.0,,2021-05-04,2021-05-04,6.1,6.1,0
9090.0,0.20558441558441556,2021-05-10,2021-07-26,2.71,18.54,77
9091.0,0.2375324675324675,2021-05-10,2021-07-26,2.54,20.83,77
9093.0,0.21090909090909093,2021-05-10,2021-07-26,2.36,18.6,77
9094.0,0.23441558441558444,2021-05-10,2021-07-26,2.11,20.16,77
9095.0,0.2390909090909091,2021-05-10,2021-07-26,2.3,20.71,77
9096.0,0.267012987012987,2021-05-10,2021-07-26,3.0,23.56,77
9097.0,0.24233766233766235,2021-05-10,2021-07-26,2.7,21.36,77
9098.0,0.21207792207792206,2021-05-10,2021-07-26,2.01,18.34,77
9100.0,0.22493506493506493,2021-05-10,2021-07-26,2.09,19.41,77
9101.0,0.2435064935064935,2021-05-10,2021-07-26,2.09,20.84,77
9102.0,0.29603174603174603,2021-05-19,2021-07-21,4.1,22.75,63
9103.0,0.27904761904761904,2021-05-19,2021-07-21,3.69,21.27,63
9104.0,0.3182539682539683,2021-05-19,2021-07-21,4.89,24.94,63
9105.0,0.233968253968254,2021-05-19,2021-07-21,3.54,18.28,63
9106.0,0.22984126984126985,2021-05-19,2021-07-21,3.12,17.6,63
9399.0,0.018620689655172416,2021-06-16,2021-07-15,4.0,4.54,29
9545.0,0.3905,2021-06-22,2021-07-12,6.35,14.16,20
9585.0,,2021-06-30,2021-06-30,6.66,6.66,0
9877.0,0.106,2021-07-04,2021-07-19,6.67,8.26,15
9921.0,0.16000000000000006,2021-06-29,2021-07-09,3.8,5.4,10
9984.0,,2021-07-24,2021-07-24,11.3,11.3,0
9989.0,0.1803921568627451,2021-06-03,2021-07-24,2.0,11.2,51
9993.0,0.2571428571428571,2021-07-24,2021-08-21,11.2,18.4,28
9996.0,,2021-06-03,2021-06-03,11.2,11.2,0
9998.0,0.24761904761904768,2021-06-03,2021-06-24,3.6,8.8,21
10000.0,0.2666666666666668,2021-06-03,2021-06-09,2.8,4.4,6
10004.0,0.5500000000000003,2021-05-27,2021-05-29,3.3,4.4,2
10005.0,0.11428571428571425,2021-05-27,2021-06-03,4.2,5.0,7
10009.0,0.1499999999999999,2021-06-25,2021-07-03,4.4,5.6,8
10010.0,0.32105263157894737,2021-06-25,2021-09-09,3.6,28.0,76
10025.0,,2021-06-04,2021-06-04,4.0,4.0,0
10026.0,,2021-06-05,2021-06-05,3.8,3.8,0
10027.0,0.07857142857142858,2021-06-02,2021-06-16,3.4,4.5,14
10028.0,,2021-06-26,2021-06-26,10.0,10.0,0
10029.0,,2021-06-26,2021-06-26,11.1,11.1,0
10030.0,,2020-07-16,2020-07-16,9.0,9.0,0
10031.0,0.19062499999999993,2021-06-29,2021-07-31,11.05,17.15,32
10042.0,0.13333333333333344,2021-08-01,2021-08-07,8.2,9.0,6
10043.0,0.1116666666666668,2021-08-01,2021-08-07,7.8,8.47,6
10044.0,0.3122857142857143,2021-08-01,2021-09-05,4.1,15.03,35
10046.0,0.3185185185185186,2021-07-18,2021-08-14,9.2,17.8,27
10070.0,0.3728440366972477,2021-08-05,2021-11-22,0.71,41.35,109
10071.0,0.4006422018348624,2021-08-05,2021-11-22,1.0,44.67,109
10072.0,0.38798165137614676,2021-08-05,2021-11-22,1.06,43.35,109
10191.0,0.28136363636363637,2021-07-06,2021-08-19,3.0,15.38,44
10195.0,0.41157894736842104,2021-07-20,2021-10-04,2.3,33.58,76
10196.0,0.3432352941176471,2021-06-23,2021-07-27,9.5,21.17,34
10197.0,0.3513888888888889,2021-06-30,2021-09-10,2.5,27.8,72
10198.0,0.19888888888888887,2021-06-30,2021-07-27,9.3,14.67,27
10200.0,0.26139534883720933,2021-07-20,2021-09-01,2.23,13.47,43
10201.0,0.2669047619047619,2021-07-28,2021-09-08,1.6,12.81,42
10203.0,0.2769387755102041,2021-08-02,2021-09-20,3.1,16.67,49
10241.0,0.2461538461538462,2021-07-24,2021-09-01,4.3,13.9,39
10242.0,0.36181818181818187,2021-07-31,2021-09-24,5.7,25.6,55
10258.0,0.19761904761904764,2021-07-28,2021-08-18,1.3,5.45,21
10358.0,0.10454545454545454,2021-07-22,2021-08-02,1.5,2.65,11
10366.0,0.3,2021-07-25,2021-09-01,5.1,16.5,38
10367.0,0.2414814814814815,2021-07-25,2021-08-21,4.88,11.4,27
10371.0,,2021-07-13,2021-07-13,2.5,2.5,0
10400.0,0.3367857142857143,2021-08-01,2021-08-29,8.3,17.73,28
10408.0,0.12416666666666665,2021-08-02,2021-08-14,2.85,4.34,12
10414.0,0.2725806451612903,2021-07-24,2021-09-24,2.6,19.5,62
10703.0,0.33236363636363636,2021-06-26,2021-08-20,3.2,21.48,55
10704.0,0.32625,2021-07-03,2021-08-20,4.67,20.33,48
10705.0,0.30562500000000004,2021-07-03,2021-08-20,4.27,18.94,48
10706.0,0.27791666666666665,2021-07-03,2021-08-20,3.4,16.74,48
10710.0,0.30312500000000003,2021-07-03,2021-08-20,3.13,17.68,48
10711.0,0.325625,2021-07-03,2021-08-20,4.93,20.56,48
10712.0,0.26833333333333337,2021-07-03,2021-08-20,4.6,17.48,48
10713.0,0.29541666666666666,2021-07-03,2021-08-20,3.87,18.05,48
10714.0,0.3802083333333333,2021-07-03,2021-08-20,5.2,23.45,48
10718.0,0.29137931034482756,2021-07-26,2021-09-22,7.1,24.0,58
10719.0,0.28750000000000003,2021-08-05,2021-09-22,10.2,24.0,48
10737.0,0.24343749999999997,2021-07-22,2021-08-23,4.4,12.19,32
10759.0,0.3510204081632653,2021-08-07,2021-09-25,0.8,18.0,49
10763.0,0.32333333333333336,2021-08-07,2021-08-28,3.21,10.0,21
10764.0,0.20400000000000004,2021-08-07,2021-08-17,3.11,5.15,10
10771.0,0.24236363636363634,2021-08-06,2021-09-30,2.75,16.08,55
10772.0,0.28295454545454546,2021-08-06,2021-09-19,2.5,14.95,44
10984.0,0.2857142857142857,2021-08-14,2021-09-18,2.0,12.0,35
10985.0,,2021-07-30,2021-07-30,2.3,2.3,0
11017.0,0.29402985074626864,2021-07-31,2021-10-06,2.3,22.0,67
11042.0,0.2769230769230769,2021-09-04,2021-09-17,3.0,6.6,13
11044.0,0.12999999999999998,2021-09-04,2021-09-24,3.7,6.3,20
11080.0,0.19999999999999998,2021-09-03,2021-09-17,3.5,6.3,14
11081.0,0.1142857142857143,2021-09-03,2021-09-24,4.8,7.2,21
11149.0,0.6000000000000001,2021-09-01,2021-09-03,4.5,5.7,2
11168.0,0.32878048780487806,2021-09-01,2021-10-12,3.12,16.6,41
11225.0,0.14777777777777779,2021-09-03,2021-10-09,1.98,7.3,36
11304.0,0.06814814814814814,2021-09-12,2021-10-09,2.7,4.54,27
11317.0,0.20967741935483872,2021-09-24,2021-10-25,4.5,11.0,31
11338.0,0.22222222222222218,2021-09-08,2021-10-05,2.2,8.2,27
11339.0,0.17407407407407405,2021-09-08,2021-10-05,2.1,6.8,27
11340.0,0.26382978723404255,2021-09-09,2021-10-26,2.0,14.4,47
11341.0,0.3620689655172414,2021-09-09,2021-10-08,3.2,13.7,29
11342.0,0.3857142857142856,2021-10-18,2021-10-25,10.8,13.5,7
11345.0,0.3793939393939394,2021-08-15,2021-09-17,4.7,17.22,33
11346.0,0.166,2021-08-17,2021-09-06,2.5,5.82,20
11347.0,,2021-09-13,2021-09-13,3.3,3.3,0
11352.0,0.25161290322580643,2021-09-11,2021-10-12,1.2,9.0,31
11422.0,,2021-10-02,2021-10-02,6.6,6.6,0
11423.0,,2021-09-07,2021-09-07,5.0,5.0,0
11424.0,,2021-09-14,2021-09-14,4.2,4.2,0
11509.0,0.3666666666666667,2021-09-25,2021-10-16,1.3,9.0,21
11544.0,0.43928571428571433,2021-09-25,2021-10-09,1.6,7.75,14
11545.0,0.3037037037037037,2021-10-03,2021-10-30,5.2,13.4,27
11609.0,0.28035714285714286,2021-09-25,2021-11-20,8.3,24.0,56
11618.0,,2021-10-13,2021-10-13,4.3,4.3,0
11632.0,0.62,2021-10-08,2021-10-18,5.8,12.0,10
11637.0,0.13999999999999999,2021-10-05,2021-10-20,6.5,8.6,15
11638.0,0.23750000000000002,2021-09-29,2021-10-27,2.35,9.0,28
11639.0,0.2622857142857143,2021-09-29,2021-11-03,3.04,12.22,35
11675.0,0.2733333333333333,2021-10-27,2021-11-11,7.0,11.1,15
11680.0,0.1642857142857143,2021-10-16,2021-11-13,3.7,8.3,28
11741.0,0.21619047619047624,2021-10-06,2021-11-17,2.3,11.38,42
11773.0,,2021-11-05,2021-11-05,4.4,4.4,0
11774.0,0.43121951219512195,2021-10-17,2021-11-27,4.05,21.73,41
11775.0,0.40560975609756095,2021-10-17,2021-11-27,4.2,20.83,41
11777.0,,2021-11-05,2021-11-05,5.2,5.2,0
11789.0,0.53375,2021-11-03,2021-11-27,13.5,26.31,24
11797.0,0.1686206896551724,2021-10-11,2021-11-09,4.2,9.09,29
11808.0,,2021-11-02,2021-11-02,12.89,12.89,0
11922.0,0.3862,2021-09-24,2021-11-13,3.52,22.83,50
11923.0,0.3471666666666666,2021-09-24,2021-11-23,4.39,25.22,60
11926.0,0.3362,2021-09-24,2021-11-13,4.14,20.95,50
11927.0,0.34700000000000003,2021-09-24,2021-11-23,3.81,24.63,60
11928.0,0.3436,2021-09-24,2021-11-13,2.69,19.87,50
11929.0,0.37133333333333335,2021-09-24,2021-11-23,4.6,26.88,60
11930.0,0.4183333333333333,2021-09-24,2021-11-23,4.3,29.4,60
11931.0,0.3712,2021-09-24,2021-11-13,3.19,21.75,50
12021.0,0.5227272727272727,2021-10-25,2021-11-27,7.14,24.39,33
12025.0,0.25696969696969696,2021-11-04,2021-12-07,5.8,14.28,33
12046.0,,2021-11-05,2021-11-05,4.5,4.5,0
12065.0,0.30356435643564356,2021-10-18,2022-01-27,2.67,33.33,101
12067.0,0.31801980198019797,2021-10-18,2022-01-27,2.36,34.48,101
12072.0,0.34128712871287126,2021-10-18,2022-01-27,2.56,37.03,101
12131.0,,2021-10-11,2021-10-11,1.5,1.5,0
12163.0,0.344,2021-10-22,2021-12-11,3.8,21.0,50
12323.0,0.1823809523809524,2021-11-03,2021-11-24,1.97,5.8,21
12324.0,0.11190476190476191,2021-11-03,2021-11-24,1.15,3.5,21
12325.0,0.14285714285714285,2021-11-01,2021-11-22,2.0,5.0,21
12332.0,0.11095238095238096,2021-11-03,2021-11-24,2.37,4.7,21
12336.0,0.12800000000000003,2021-11-08,2021-11-18,4.6,5.88,10
12341.0,0.10625,2021-11-01,2022-01-04,1.3,8.1,64
12347.0,0.40325,2021-09-23,2021-11-02,1.07,17.2,40
12348.0,0.30050000000000004,2021-09-23,2021-11-02,0.78,12.8,40
12349.0,0.33,2021-09-23,2021-10-22,1.13,10.7,29
12350.0,0.26375000000000004,2021-09-23,2021-11-02,0.95,11.5,40
12351.0,0.27482758620689657,2021-09-23,2021-10-22,2.13,10.1,29
12353.0,0.2226315789473684,2021-10-02,2021-10-21,1.07,5.3,19
12354.0,0.24743589743589745,2021-10-02,2021-11-10,1.0,10.65,39
12357.0,0.19204545454545452,2021-10-02,2021-11-15,0.75,9.2,44
12359.0,0.22840909090909092,2021-10-02,2021-11-15,0.95,11.0,44
12361.0,0.20863636363636362,2021-10-02,2021-11-15,1.15,10.33,44
12362.0,0.20717948717948717,2021-10-02,2021-11-10,1.45,9.53,39
12436.0,,2021-11-14,2021-11-14,4.0,4.0,0
12439.0,,2021-11-10,2021-11-10,4.3,4.3,0
12453.0,0.26,2021-11-06,2021-12-26,2.0,15.0,50
12481.0,,2021-11-30,2021-11-30,6.12,6.12,0
12482.0,,2021-11-30,2021-11-30,6.18,6.18,0
12484.0,0.10999999999999996,2021-11-07,2021-11-17,2.2,3.3,10
12491.0,0.12999999999999998,2021-11-07,2021-11-17,2.1,3.4,10
12504.0,0.22999999999999998,2021-11-07,2021-11-17,2.7,5.0,10
12505.0,0.15999999999999998,2021-11-07,2021-11-17,2.7,4.3,10
12506.0,0.36,2021-11-07,2021-11-17,2.4,6.0,10
12558.0,,2021-11-03,2021-11-03,6.0,6.0,0
12572.0,0.2222222222222222,2021-11-09,2021-11-18,7.5,9.5,9
12576.0,,2021-11-15,2021-11-15,2.5,2.5,0
12592.0,,2021-11-18,2021-11-18,2.5,2.5,0
12595.0,,2021-11-19,2021-11-19,2.5,2.5,0
12596.0,,2021-11-06,2021-11-06,10.0,10.0,0
12597.0,,2021-11-16,2021-11-16,3.8,3.8,0
12639.0,0.21250000000000005,2021-11-17,2021-12-15,2.35,8.3,28
12705.0,0.3425,2021-11-23,2022-02-11,3.2,30.6,80
12716.0,0.18928571428571428,2021-10-30,2021-11-13,3.1,5.75,14
12717.0,,2021-10-27,2021-10-27,3.0,3.0,0
12850.0,0.35035714285714287,2021-12-02,2021-12-30,2.53,12.34,28
12851.0,0.33321428571428563,2021-12-02,2021-12-30,2.96,12.29,28
12852.0,0.33321428571428574,2021-12-02,2021-12-30,2.6,11.93,28
12853.0,0.41464285714285715,2021-12-02,2021-12-30,2.96,14.57,28
12854.0,0.37,2021-12-02,2021-12-30,1.98,12.34,28
12855.0,0.35892857142857143,2021-12-02,2021-12-30,2.27,12.32,28
12856.0,0.32,2021-12-02,2021-12-16,3.07,7.55,14
12857.0,0.42892857142857144,2021-12-02,2021-12-30,2.23,14.24,28
12858.0,0.36190476190476195,2021-12-04,2021-12-25,3.05,10.65,21
12859.0,0.3676190476190476,2021-12-04,2021-12-25,2.0,9.72,21
12860.0,0.3738095238095238,2021-12-04,2021-12-25,3.1,10.95,21
12861.0,0.2909523809523809,2021-12-04,2021-12-25,2.49,8.6,21
12862.0,0.36904761904761907,2021-12-04,2021-12-25,2.74,10.49,21
12863.0,0.3728571428571429,2021-12-04,2021-12-25,2.49,10.32,21
12864.0,0.36904761904761907,2021-12-04,2021-12-25,2.73,10.48,21
12865.0,0.40238095238095234,2021-12-04,2021-12-25,3.05,11.5,21
12866.0,0.34238095238095234,2021-12-04,2021-12-25,1.85,9.04,21
12867.0,0.3866666666666667,2021-12-04,2021-12-25,2.86,10.98,21
12868.0,0.33428571428571424,2021-12-04,2021-12-18,2.25,6.93,14
12869.0,0.35714285714285715,2021-12-04,2021-12-18,2.0,7.0,14
12937.0,,2021-11-23,2021-11-23,6.25,6.25,0
12978.0,0.15000000000000002,2021-12-25,2022-01-20,8.0,11.9,26
13024.0,0.40489795918367355,2021-12-26,2022-02-13,6.6,26.44,49
13112.0,0.19925,2021-12-22,2022-01-31,3.36,11.33,40
13114.0,0.296551724137931,2021-12-13,2022-02-09,2.8,20.0,58
13117.0,0.20199999999999996,2022-01-17,2022-02-01,6.67,9.7,15
13166.0,0.22321428571428567,2021-12-16,2022-01-13,2.95,9.2,28
13198.0,0.31607142857142856,2021-12-21,2022-02-15,3.1,20.8,56
13308.0,0.31032258064516133,2021-12-27,2022-01-27,2.86,12.48,31
13414.0,0.43548387096774194,2021-06-02,2021-08-03,8.0,35.0,62
13419.0,0.29318181818181815,2021-05-16,2021-06-29,8.5,21.4,44
13451.0,0.4041666666666666,2021-12-25,2022-02-11,4.6,24.0,48
13452.0,0.43604166666666666,2021-12-25,2022-02-11,3.07,24.0,48
13582.0,,2022-01-03,2022-01-03,0.06,0.06,0
13583.0,,2022-01-05,2022-01-05,1.25,1.25,0
13667.0,0.24342105263157895,2022-01-17,2022-02-24,2.75,12.0,38
13710.0,0.2742857142857143,2022-01-31,2022-03-07,2.2,11.8,35
13774.0,0.20999999999999996,2022-01-13,2022-01-23,5.2,7.3,10
13777.0,0.31916666666666665,2022-02-13,2022-04-14,4.33,23.48,60
13791.0,0.45770833333333333,2021-12-25,2022-02-11,2.03,24.0,48
13888.0,0.12451851851851854,2021-08-30,2022-01-12,2.99,19.8,135
13892.0,0.2800000000000001,2022-01-13,2022-01-23,5.6,8.4,10
13913.0,0.10992537313432836,2021-08-30,2022-01-11,3.37,18.1,134
14045.0,0.3225,2022-02-24,2022-04-25,3.2,22.55,60
14046.0,0.30457142857142855,2022-02-24,2022-05-05,3.03,24.35,70
14047.0,0.2989795918367347,2022-02-24,2022-04-14,3.06,17.71,49
14071.0,,2022-02-06,2022-02-06,0.05,0.05,0
14072.0,,2022-02-06,2022-02-06,0.54,0.54,0
14094.0,0.3642857142857143,2022-02-24,2022-04-07,2.2,17.5,42
14095.0,0.28,2022-02-24,2022-03-31,3.2,13.0,35
14096.0,0.3657142857142857,2022-02-24,2022-05-05,3.0,28.6,70
14097.0,0.30000000000000004,2022-02-24,2022-04-07,2.8,15.4,42
14114.0,0.13038461538461538,2022-02-14,2022-03-12,4.12,7.51,26
14154.0,0.37378378378378374,2022-03-13,2022-04-19,5.03,18.86,37
14155.0,0.40886363636363643,2022-03-06,2022-04-19,3.58,21.57,44
14220.0,0.17839285714285716,2022-02-06,2022-05-29,0.05,20.03,112
14223.0,0.1764864864864865,2022-02-07,2022-05-29,0.06,19.65,111
14289.0,0.4060526315789474,2022-03-12,2022-04-19,4.0,19.43,38
14324.0,0.355483870967742,2022-03-25,2022-06-26,2.03,35.09,93
14325.0,0.3267857142857143,2022-03-25,2022-06-17,2.43,29.88,84
14326.0,0.35190476190476194,2022-03-25,2022-06-17,2.08,31.64,84
14327.0,0.32111111111111107,2022-03-25,2022-06-23,1.96,30.86,90
14328.0,0.30818181818181817,2022-03-25,2022-06-21,2.03,29.15,88
14329.0,0.3226190476190476,2022-03-25,2022-06-17,1.98,29.08,84
14344.0,0.1622222222222222,2022-03-07,2022-04-12,1.26,7.1,36
14345.0,0.14027777777777778,2022-03-07,2022-04-12,1.12,6.17,36
14346.0,0.1275,2022-03-07,2022-04-12,0.26,4.85,36
14368.0,0.2716,2022-02-19,2022-04-10,9.9,23.48,50
14437.0,0.37543859649122807,2022-03-23,2022-05-19,3.6,25.0,57
14438.0,0.34347826086956523,2022-03-23,2022-04-15,3.1,11.0,23
14439.0,0.43478260869565216,2022-03-23,2022-04-15,3.3,13.3,23
14440.0,0.2565217391304348,2022-03-23,2022-04-15,3.0,8.9,23
14506.0,0.2898823529411765,2022-03-08,2022-06-01,1.0,25.64,85
14522.0,0.09208333333333334,2022-03-30,2022-04-23,1.96,4.17,24
14576.0,0.31846153846153846,2022-04-02,2022-05-11,3.01,15.43,39
14577.0,0.15666666666666668,2022-04-02,2022-04-29,3.28,7.51,27
14578.0,0.09703703703703702,2022-04-02,2022-04-29,3.65,6.27,27
14579.0,0.23349999999999999,2022-04-02,2022-04-22,3.58,8.25,20
14580.0,0.2253846153846154,2022-04-02,2022-05-11,3.78,12.57,39
14583.0,0.3361111111111111,2022-03-28,2022-05-03,2.6,14.7,36
14585.0,0.26263157894736844,2022-03-28,2022-04-16,2.7,7.69,19
14586.0,0.2689473684210526,2022-03-28,2022-04-16,2.7,7.81,19
14587.0,0.3611111111111111,2022-03-28,2022-05-03,2.6,15.6,36
14604.0,0.28312499999999996,2022-04-04,2022-06-07,3.33,21.45,64
14614.0,0.2963333333333333,2022-03-09,2022-05-08,1.1,18.88,60
14630.0,0.2536363636363636,2022-03-13,2022-05-18,1.5,18.24,66
14679.0,0.49541666666666667,2022-04-03,2022-04-27,4.11,16.0,24
14691.0,0.3235714285714285,2022-04-17,2022-05-01,7.07,11.6,14
14692.0,,2022-04-17,2022-04-17,7.13,7.13,0
14693.0,,2022-04-17,2022-04-17,4.8,4.8,0
14821.0,0.23999999999999994,2022-04-09,2022-04-19,3.2,5.6,10
14822.0,0.2899999999999999,2022-04-09,2022-04-19,3.2,6.1,10
14824.0,0.3125,2022-04-09,2022-04-29,3.15,9.4,20
14875.0,0.3148148148148148,2022-04-09,2022-05-06,5.5,14.0,27
14877.0,0.33076923076923076,2022-04-25,2022-05-21,6.1,14.7,26
14878.0,0.19230769230769232,2022-04-25,2022-05-21,4.52,9.52,26
14972.0,,2022-04-14,2022-04-14,7.4,7.4,0
15005.0,0.3672222222222222,2022-05-09,2022-06-14,4.33,17.55,36
15006.0,0.3642857142857143,2022-05-09,2022-06-13,4.26,17.01,35
15015.0,0.3,2022-05-09,2022-06-06,4.4,12.8,28
15016.0,0.2557142857142857,2022-05-09,2022-06-13,3.68,12.63,35
15017.0,0.2564285714285714,2022-05-09,2022-06-06,4.1,11.28,28
15060.0,0.2875000000000001,2022-06-20,2022-06-28,11.1,13.4,8
15067.0,0.24420000000000003,2022-05-01,2022-06-20,1.79,14.0,50
15106.0,0.2733333333333333,2022-05-01,2022-05-13,3.35,6.63,12
15107.0,0.27249999999999996,2022-05-01,2022-05-13,3.74,7.01,12
15108.0,0.17833333333333332,2022-05-01,2022-05-13,3.41,5.55,12
15213.0,0.9266666666666665,2022-06-13,2022-06-28,4.0,17.9,15
15214.0,0.22666666666666668,2022-06-13,2022-06-28,7.9,11.3,15
15215.0,0.30666666666666664,2022-06-13,2022-06-28,7.4,12.0,15
15216.0,0.4142857142857141,2022-06-13,2022-06-20,8.3,11.2,7
15217.0,-0.05666666666666664,2022-06-13,2022-06-28,6.3,5.45,15
15219.0,0.1866666666666667,2022-06-13,2022-06-28,8.1,10.9,15
15221.0,0.45333333333333337,2022-06-13,2022-06-28,11.0,17.8,15
15288.0,0.21304347826086956,2022-05-07,2022-07-15,2.5,17.2,69
15289.0,0.15818181818181817,2022-05-07,2022-07-01,2.5,11.2,55
15300.0,0.3128571428571429,2022-04-09,2022-05-21,3.34,16.48,42
15301.0,0.38047619047619047,2022-04-09,2022-06-11,2.73,26.7,63
15303.0,0.32216216216216215,2022-04-09,2022-05-16,3.0,14.92,37
15304.0,0.2778787878787879,2022-04-09,2022-05-12,3.34,12.51,33
15305.0,0.3045,2022-04-10,2022-05-20,3.76,15.94,40
15306.0,0.255,2022-04-12,2022-05-12,3.19,10.84,30
15307.0,0.313235294117647,2022-04-12,2022-05-16,3.14,13.79,34
15308.0,0.29800000000000004,2022-04-10,2022-05-10,4.05,12.99,30
15309.0,0.296,2022-04-10,2022-05-10,3.7,12.58,30
15310.0,0.2978571428571429,2022-04-12,2022-05-10,3.16,11.5,28
15312.0,0.3548571428571429,2022-02-18,2022-03-25,9.7,22.12,35
15316.0,0.27285714285714285,2022-04-09,2022-05-14,3.52,13.07,35
15399.0,0.40514285714285714,2022-02-18,2022-03-25,9.7,23.88,35
15402.0,0.32571428571428573,2022-02-18,2022-03-25,9.1,20.5,35
15404.0,0.32857142857142857,2022-02-18,2022-03-25,9.5,21.0,35
15405.0,0.2425862068965517,2022-05-18,2022-07-15,2.74,16.81,58
15406.0,0.18695652173913047,2022-05-18,2022-06-10,3.02,7.32,23
15413.0,0.5095918367346939,2021-12-10,2022-01-28,2.53,27.5,49
15432.0,0.44047619047619047,2022-05-14,2022-06-25,2.2,20.7,42
15433.0,0.38095238095238093,2022-05-14,2022-06-25,3.27,19.27,42
15434.0,0.3613953488372093,2022-05-13,2022-06-25,3.57,19.11,43
15435.0,0.30793650793650795,2022-05-14,2022-07-16,2.4,21.8,63
15462.0,0.0279047619047619,2022-05-11,2022-08-24,10.0,12.93,105
15482.0,0.3,2022-05-24,2022-06-07,4.7,8.9,14
15483.0,0.29285714285714287,2022-05-24,2022-06-07,4.3,8.4,14
15484.0,0.31000000000000005,2022-05-24,2022-06-07,4.96,9.3,14
15485.0,0.3000000000000001,2022-05-24,2022-06-07,6.1,10.3,14
15486.0,0.48571428571428565,2022-05-24,2022-06-07,6.4,13.2,14
15487.0,0.1571428571428571,2022-05-24,2022-06-07,2.9,5.1,14
15488.0,,2022-01-23,2022-01-23,3.45,3.45,0
15490.0,,2021-02-23,2021-02-23,4.3,4.3,0
15491.0,0.298095238095238,2022-06-22,2022-07-13,4.44,10.7,21
15492.0,0.17142857142857143,2022-06-22,2022-07-13,3.43,7.03,21
15493.0,0.12892857142857145,2022-06-22,2022-07-20,3.05,6.66,28
15494.0,0.1495238095238095,2022-06-22,2022-07-13,2.83,5.97,21
15495.0,0.21000000000000002,2022-06-22,2022-07-20,3.08,8.96,28
15496.0,0.2882142857142857,2022-06-22,2022-07-20,4.91,12.98,28
15497.0,0.27892857142857136,2022-06-22,2022-07-20,3.14,10.95,28
15498.0,0.07964285714285714,2022-06-22,2022-07-20,3.03,5.26,28
15499.0,0.10904761904761905,2022-06-22,2022-07-13,3.04,5.33,21
15500.0,0.29178571428571426,2022-06-22,2022-07-20,3.65,11.82,28
15502.0,0.12285714285714286,2022-06-22,2022-07-20,3.14,6.58,28
15503.0,0.11476190476190477,2022-06-22,2022-07-13,3.29,5.7,21
15504.0,0.15904761904761905,2022-06-22,2022-07-13,3.1,6.44,21
15505.0,0.11857142857142856,2022-06-22,2022-07-20,3.1,6.42,28
15507.0,0.39799999999999996,2022-05-29,2022-07-03,3.29,17.22,35
15508.0,0.3933333333333333,2022-05-29,2022-07-22,5.19,26.43,54
15509.0,0.4073170731707318,2022-05-29,2022-07-09,3.33,20.03,41
15510.0,0.5046774193548388,2022-05-29,2022-07-30,6.23,37.52,62
15511.0,0.37774193548387097,2022-05-29,2022-07-30,3.26,26.68,62
15512.0,0.44999999999999996,2022-05-29,2022-07-09,5.37,23.82,41
15513.0,0.4294444444444444,2022-05-29,2022-07-22,3.33,26.52,54
15514.0,0.4414814814814815,2022-05-29,2022-07-22,3.32,27.16,54
15515.0,0.42796296296296293,2022-05-29,2022-07-22,4.32,27.43,54
15516.0,0.4194444444444444,2022-05-29,2022-07-22,5.64,28.29,54
15517.0,0.37142857142857144,2022-05-29,2022-06-12,6.62,11.82,14
15568.0,0.2916666666666667,2022-05-17,2022-07-04,3.6,17.6,48
15640.0,,2022-06-15,2022-06-15,1.29,1.29,0
15641.0,,2022-06-15,2022-06-15,0.98,0.98,0
15660.0,0.36904761904761907,2022-04-25,2022-06-06,5.6,21.1,42
15662.0,0.28253968253968254,2022-04-25,2022-06-27,3.3,21.1,63
15682.0,0.1491803278688525,2022-05-12,2022-07-12,0.7,9.8,61
15749.0,,2022-06-06,2022-06-06,4.35,4.35,0
15750.0,0.5166666666666666,2022-06-18,2022-06-24,5.0,8.1,6
